45,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0020\Snippet_204078.java,3,85
46,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0020\Snippet_206397.java,3,26
47,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0021\Snippet_210006.java,3,85
48,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0021\Snippet_210587.java,3,22
49,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0021\Snippet_211061.java,3,50
50,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0021\Snippet_213301.java,3,22
51,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0021\Snippet_214357.java,3,30
52,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0022\Snippet_228925.java,3,22
53,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0023\Snippet_235245.java,3,85
54,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0024\Snippet_241286.java,3,22
55,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0024\Snippet_246646.java,3,34
56,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0024\Snippet_249612.java,3,26
57,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0025\Snippet_250595.java,3,29
58,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0025\Snippet_255401.java,3,24
59,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0025\Snippet_257201.java,3,85
60,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0026\Snippet_264493.java,3,24
61,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0026\Snippet_265214.java,3,29
62,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0026\Snippet_266990.java,3,21
63,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0027\Snippet_272875.java,3,22
64,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0028\Snippet_282431.java,3,85
65,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0029\Snippet_291167.java,3,83
66,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0030\Snippet_303331.java,3,22
67,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0030\Snippet_308643.java,3,85
68,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0031\Snippet_310580.java,3,85
69,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0031\Snippet_314795.java,3,17
70,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0031\Snippet_316364.java,3,37
71,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0031\Snippet_316912.java,3,11
72,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0031\Snippet_317855.java,3,15
73,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0031\Snippet_317857.java,4,29
74,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0032\Snippet_323161.java,3,24
75,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0033\Snippet_330216.java,3,22
76,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0033\Snippet_330930.java,3,50
77,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0033\Snippet_332635.java,3,22
78,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0033\Snippet_333109.java,3,26
79,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0033\Snippet_333433.java,3,85
80,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0034\Snippet_346058.java,3,22
81,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0034\Snippet_347631.java,3,18
82,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0035\Snippet_354276.java,3,12
83,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0035\Snippet_357304.java,3,27
84,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0036\Snippet_361255.java,3,50
85,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0036\Snippet_367771.java,3,29
86,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0036\Snippet_369572.java,3,50
87,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0037\Snippet_370458.java,3,13
88,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0037\Snippet_373792.java,3,50
89,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0037\Snippet_379581.java,3,32
90,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0038\Snippet_380318.java,3,15
91,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0039\Snippet_390532.java,3,58
92,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0039\Snippet_392357.java,3,50
93,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0039\Snippet_398778.java,3,38
94,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0040\Snippet_406170.java,3,17
95,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0041\Snippet_411631.java,3,29
96,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0041\Snippet_413237.java,3,85
97,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0041\Snippet_413620.java,3,33
98,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0041\Snippet_414463.java,3,22
99,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0041\Snippet_416235.java,3,14
100,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0041\Snippet_417300.java,3,83
101,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0041\Snippet_418257.java,3,33
102,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0042\Snippet_427727.java,3,33
103,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0043\Snippet_430971.java,3,22
104,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0043\Snippet_431295.java,3,22
105,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0043\Snippet_435331.java,3,17
106,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0043\Snippet_438086.java,3,24
107,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0043\Snippet_438652.java,3,19
108,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0044\Snippet_443341.java,3,26
109,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0046\Snippet_461629.java,3,50
110,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0046\Snippet_465616.java,3,39
111,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0047\Snippet_472008.java,3,26
112,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0048\Snippet_481375.java,3,19
113,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0048\Snippet_482330.java,3,85
114,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0048\Snippet_484360.java,3,17
115,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0048\Snippet_488614.java,3,24
116,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0048\Snippet_489386.java,3,50
117,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0048\Snippet_489862.java,3,8
118,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0050\Snippet_505090.java,3,42
119,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0052\Snippet_520600.java,3,85
120,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0052\Snippet_523070.java,3,85
121,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0052\Snippet_529639.java,3,50
122,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0053\Snippet_534739.java,3,22
123,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0053\Snippet_536114.java,3,85
124,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0053\Snippet_536222.java,3,22
125,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0054\Snippet_543575.java,3,34
126,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0055\Snippet_552314.java,3,85
127,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0055\Snippet_553082.java,3,24
128,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0055\Snippet_556271.java,3,26
129,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0055\Snippet_557732.java,3,70
130,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0055\Snippet_557734.java,3,70
131,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0056\Snippet_566820.java,4,38
132,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0056\Snippet_569812.java,3,24
133,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0057\Snippet_576161.java,3,34
134,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0057\Snippet_576772.java,3,24
135,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0058\Snippet_580527.java,3,26
136,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0058\Snippet_581756.java,3,83
137,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0058\Snippet_586503.java,3,22
138,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0058\Snippet_587211.java,4,29
139,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0060\Snippet_601526.java,3,85
140,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0060\Snippet_604392.java,3,85
141,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0060\Snippet_607724.java,3,22
142,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0061\Snippet_613085.java,3,29
143,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0061\Snippet_614390.java,3,22
144,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0061\Snippet_615357.java,3,19
145,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0061\Snippet_616102.java,3,16
146,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0062\Snippet_621362.java,3,22
147,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0062\Snippet_621591.java,3,85
148,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0062\Snippet_628819.java,3,85
149,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0063\Snippet_636711.java,3,24
150,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0063\Snippet_638963.java,3,22
151,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0064\Snippet_649639.java,3,85
152,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0065\Snippet_653083.java,3,17
153,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0065\Snippet_653541.java,3,22
154,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0065\Snippet_655442.java,3,16
155,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0065\Snippet_657801.java,3,22
156,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0065\Snippet_659091.java,3,61
157,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0066\Snippet_668660.java,3,22
158,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0066\Snippet_668846.java,3,23
159,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0067\Snippet_670011.java,3,45
160,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0067\Snippet_672084.java,3,19
161,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0067\Snippet_672106.java,3,22
162,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0067\Snippet_679959.java,3,85
163,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0068\Snippet_689689.java,3,22
164,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0069\Snippet_691247.java,3,50
165,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0069\Snippet_695811.java,3,17
166,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0069\Snippet_699719.java,4,88
167,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0070\Snippet_704314.java,3,85
168,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0070\Snippet_708047.java,3,16
169,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0070\Snippet_708766.java,3,22
170,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0070\Snippet_709584.java,3,22
171,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0071\Snippet_716706.java,3,40
172,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0072\Snippet_725986.java,3,35
173,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0073\Snippet_737699.java,3,85
174,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0073\Snippet_739727.java,3,32
175,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0074\Snippet_742572.java,3,34
176,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0074\Snippet_742902.java,3,28
177,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0074\Snippet_746929.java,3,16
178,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0075\Snippet_750310.java,3,72
179,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0075\Snippet_756962.java,3,85
180,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0076\Snippet_760116.java,4,29
181,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0076\Snippet_763493.java,4,29
182,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0076\Snippet_763710.java,3,19
183,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0076\Snippet_764085.java,3,85
184,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0076\Snippet_765103.java,3,85
185,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0077\Snippet_775447.java,3,11
186,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0077\Snippet_777609.java,3,22
187,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0077\Snippet_778641.java,3,85
188,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0077\Snippet_778678.java,3,85
189,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0077\Snippet_778875.java,3,33
190,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0078\Snippet_783717.java,3,16
191,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0078\Snippet_785713.java,3,59
192,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0078\Snippet_786781.java,3,23
193,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0079\Snippet_792644.java,3,22
194,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0079\Snippet_797828.java,3,38
195,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0080\Snippet_800221.java,3,85
196,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0081\Snippet_810884.java,3,22
197,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0081\Snippet_811157.java,3,22
198,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0081\Snippet_813588.java,3,24
199,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0082\Snippet_820872.java,3,85
200,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0082\Snippet_820905.java,3,22
201,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0082\Snippet_821218.java,3,17
202,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0082\Snippet_827646.java,3,29
203,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0083\Snippet_831649.java,3,29
204,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0083\Snippet_832234.java,3,26
205,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0083\Snippet_833655.java,3,31
206,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0083\Snippet_839385.java,3,22
207,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0084\Snippet_840277.java,3,22
208,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0084\Snippet_841792.java,3,24
209,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0084\Snippet_843811.java,3,17
210,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0084\Snippet_845651.java,3,20
211,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0084\Snippet_848240.java,3,26
212,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0085\Snippet_850680.java,3,22
213,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0085\Snippet_854262.java,3,22
214,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0085\Snippet_854534.java,3,26
215,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0085\Snippet_859105.java,3,17
216,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0088\Snippet_888827.java,3,85
217,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0088\Snippet_889519.java,3,50
218,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0089\Snippet_896372.java,3,22
219,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0089\Snippet_896701.java,3,22
220,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0090\Snippet_908793.java,3,22
221,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0091\Snippet_912653.java,3,37
222,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0091\Snippet_914073.java,3,17
223,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0091\Snippet_916271.java,3,22
224,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0092\Snippet_921317.java,3,50
225,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0092\Snippet_922476.java,3,85
226,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0092\Snippet_924129.java,3,35
227,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0093\Snippet_934048.java,3,22
228,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0093\Snippet_935017.java,3,85
229,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0093\Snippet_938889.java,3,22
230,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0094\Snippet_941896.java,3,85
231,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0094\Snippet_943604.java,3,18
232,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0094\Snippet_945607.java,3,85
233,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0094\Snippet_945981.java,3,50
234,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0094\Snippet_946865.java,3,22
235,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0094\Snippet_949221.java,3,22
236,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0095\Snippet_950938.java,3,22
237,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0095\Snippet_951388.java,3,15
238,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0095\Snippet_952021.java,3,24
239,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0095\Snippet_952242.java,3,85
240,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0097\Snippet_970144.java,3,27
241,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0097\Snippet_970238.java,3,20
242,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0097\Snippet_970638.java,3,13
243,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0097\Snippet_975289.java,3,51
244,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0097\Snippet_978946.java,3,14
245,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0098\Snippet_982287.java,3,8
246,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0100\Snippet_1008324.java,3,51
247,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0100\Snippet_1008325.java,3,51
248,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0100\Snippet_1008326.java,3,66
249,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0100\Snippet_1008329.java,3,36
250,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0100\Snippet_1008331.java,3,73
251,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0100\Snippet_1008332.java,3,26
252,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0101\Snippet_1010770.java,3,17
253,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0101\Snippet_1014829.java,3,44
254,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0102\Snippet_1022820.java,3,20
255,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0102\Snippet_1023350.java,3,11
256,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0102\Snippet_1026391.java,3,51
257,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0103\Snippet_1038900.java,3,11
258,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0103\Snippet_1039796.java,3,36
259,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0104\Snippet_1042173.java,4,11
260,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0104\Snippet_1042184.java,3,15
261,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0104\Snippet_1044656.java,3,12
262,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0106\Snippet_1069285.java,3,42
263,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0108\Snippet_1089238.java,3,50
264,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0110\Snippet_1109960.java,3,54
265,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0111\Snippet_1113240.java,3,12
266,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0111\Snippet_1115284.java,3,20
267,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0112\Snippet_1126225.java,4,31
268,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0113\Snippet_1133122.java,3,20
269,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0114\Snippet_1142776.java,3,53
270,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0115\Snippet_1152136.java,4,130
271,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0115\Snippet_1156882.java,4,40
272,C:\Users\Admin\SAGACloneDetector\bigclonebench_subset\src\0115\Snippet_1158840.java,3,29
